relation_name,field_name,field_position,field_type,field_length,field_scale,nullable
BANKSTATEMENT,BS_ID,0,INTEGER,4,0,NOT NULL
BANKSTATEMENT,BANK_CT,1,CHAR,5,0,NOT NULL
BANKSTATEMENT,BSDATE,2,DATE,4,0,NOT NULL
BANKSTATEMENT,BSFROM,3,DATE,4,0,NOT NULL
BANKSTATEMENT,BSUNTIL,4,DATE,4,0,NOT NULL
BANKSTATEMENT,BALANCEBF,5,BIGINT/NUMERIC,8,-2,NOT NULL
BANKSTATEMENT,BALANCECF,6,BIGINT/NUMERIC,8,-2,NOT NULL
BANKSTATEMENT,USERID,7,VARCHAR,10,0,NOT NULL
BANKSTATEMENT,TRANSDATE,8,TIMESTAMP,8,0,NOT NULL
BANKSTATEMENTLINE,BS_ID,0,INTEGER,4,0,NOT NULL
BANKSTATEMENTLINE,BSL_ID,1,INTEGER,4,0,NOT NULL
BANKSTATEMENTLINE,BOOKINGDATE,2,DATE,4,0,NOT NULL
BANKSTATEMENTLINE,VALUEDATE,3,DATE,4,0,NOT NULL
BANKSTATEMENTLINE,CREDITAMOUNT,4,BIGINT/NUMERIC,8,-2,NOT NULL
BANKSTATEMENTLINE,DEBITAMOUNT,5,BIGINT/NUMERIC,8,-2,NOT NULL
BANKSTATEMENTLINE,BSLINFO1,6,VARCHAR,60,0,NULLABLE
BANKSTATEMENTLINE,BSLINFO2,7,VARCHAR,60,0,NULLABLE
BANKSTATEMENTLINE,BSLINFO3,8,VARCHAR,60,0,NULLABLE
BANKSTATEMENTLINE,USERID,9,CHAR,11,0,NULLABLE
BANKSTATEMENTLINE,TRANSDATE,10,TIMESTAMP,8,0,NULLABLE
BURIALPERMIT,BUR_ID,0,INTEGER,4,0,NOT NULL
BURIALPERMIT,LOCAL_TIN,1,VARCHAR,13,0,NULLABLE
BURIALPERMIT,MUNICIPAL_ID,2,INTEGER,4,0,NULLABLE
BURIALPERMIT,PAYMENT_ID,3,VARCHAR,36,0,NULLABLE
BURIALPERMIT,BURIALTYPE,4,VARCHAR,10,0,NULLABLE
BURIALPERMIT,NAME,5,VARCHAR,50,0,NULLABLE
BURIALPERMIT,NATIONALITY,6,VARCHAR,30,0,NULLABLE
BURIALPERMIT,AGE,7,VARCHAR,50,0,NULLABLE
BURIALPERMIT,SEX,8,CHAR,1,0,NULLABLE
BURIALPERMIT,DATEOFDEATH,9,VARCHAR,50,0,NULLABLE
BURIALPERMIT,CAUSE,10,VARCHAR,100,0,NULLABLE
BURIALPERMIT,CEMETERY,11,VARCHAR,30,0,NULLABLE
BURIALPERMIT,INFECTIOUS_BV,12,SMALLINT,2,0,NULLABLE
BURIALPERMIT,EMBALMED_BV,13,SMALLINT,2,0,NULLABLE
BURIALPERMIT,DISPOSITION,14,VARCHAR,300,0,NULLABLE
BURIALPERMIT,USER_ID,15,VARCHAR,20,0,NULLABLE
BURIALPERMIT,TRANSDATE,16,TIMESTAMP,8,0,NULLABLE
BURIALPERMIT,DISINTERMENT,17,VARCHAR,50,0,NULLABLE
BUSINESSPERMIT,BP_ID,0,INTEGER,4,0,NOT NULL
BUSINESSPERMIT,LOCAL_TIN,1,CHAR,13,0,NULLABLE
BUSINESSPERMIT,RENEWAL_BV,2,SMALLINT,2,0,NULLABLE
BUSINESSPERMIT,BIR,3,VARCHAR,20,0,NULLABLE
BUSINESSPERMIT,BPTYPE,4,VARCHAR,20,0,NULLABLE
BUSINESSPERMIT,BPDESCRIPTION,5,VARCHAR,100,0,NULLABLE
BUSINESSPERMIT,BPBAC,6,VARCHAR,10,0,NULLABLE
BUSINESSPERMIT,ITRRECEIPTNO,7,VARCHAR,20,0,NULLABLE
BUSINESSPERMIT,ITRDATE,8,TIMESTAMP,8,0,NULLABLE
BUSINESSPERMIT,ITRNOFILE_BV,9,TIMESTAMP,8,0,NULLABLE
BUSINESSPERMIT,BPCROSSSALES_BV,10,SMALLINT,2,0,NULLABLE
BUSINESSPERMIT,BPAMOUNT,11,BIGINT/NUMERIC,8,-2,NULLABLE
BUSINESSPERMIT,BPTAX,12,BIGINT/NUMERIC,8,-2,NULLABLE
BUSINESSPERMIT,BPSOURCE,13,VARCHAR,50,0,NULLABLE
BUSINESSPERMIT,BALANCESHEETDATE,14,TIMESTAMP,8,0,NULLABLE
BUSINESSPERMIT,CAPITALINVESTMENTYEAR,15,INTEGER,4,0,NULLABLE
BUSINESSPERMIT,CAPITALINVESTMENTAMOUNT,16,BIGINT/NUMERIC,8,-2,NULLABLE
BUSINESSPERMIT,OTHERBUSINESS,17,VARCHAR,100,0,NULLABLE
BUSINESSPERMIT,APPLICATIONDATE,18,TIMESTAMP,8,0,NULLABLE
BUSINESSPERMIT,CERTIFICATIONDATE,19,TIMESTAMP,8,0,NULLABLE
BUSINESSPERMIT,USERID,20,VARCHAR,10,0,NULLABLE
BUSINESSPERMIT,TRANSDATE,21,TIMESTAMP,8,0,NULLABLE
BUSINESSPERMIT,BPSTREET,22,VARCHAR,50,0,NULLABLE
BUSINESSPERMIT,BPBARANGAY_CT,23,VARCHAR,3,0,NULLABLE
BUSINESSPERMIT,BPMUN_ID,24,INTEGER,4,0,NULLABLE
BUSINESSPERMIT,BPPROV_CT,25,VARCHAR,3,0,NULLABLE
BUSINESSPERMIT,BPYEAR,26,INTEGER,4,0,NULLABLE
BUSINESSPERMIT,BPDATE,27,TIMESTAMP,8,0,NULLABLE
BUSINESSPERMIT,BPGSRYEAR,28,INTEGER,4,0,NULLABLE
BUSINESSPERMIT,PROP_ID,29,VARCHAR,36,0,NULLABLE
BUSINESSPERMIT,ITAXTYPE_CT,30,VARCHAR,3,0,NULLABLE
BUSINESSPERMIT,BUILDINGNAME_CT,31,INTEGER,4,0,NULLABLE
BUSINESSPERMIT,BUSINESSID,32,VARCHAR,15,0,NULLABLE
BUSINESSPERMIT,BUSINESSPLATE,33,VARCHAR,10,0,NULLABLE
BUSINESSPERMIT,NUMEMPLOYEE,34,INTEGER,4,0,NULLABLE
BUSINESSPERMIT,MANAGERLOCAL_TIN,35,CHAR,13,0,NULLABLE
BUSINESSPERMIT,ACRNUM,36,VARCHAR,20,0,NULLABLE
BUSINESSPERMIT,REGNUM,37,VARCHAR,10,0,NULLABLE
BUSINESSPERMIT,SSSIDNUM,38,VARCHAR,12,0,NULLABLE
BUSINESSPERMIT,REGDATE,39,TIMESTAMP,8,0,NULLABLE
BUSINESSPERMIT,REGPLACE,40,VARCHAR,30,0,NULLABLE
BUSINESSPERMIT,SSSIDDATE,41,TIMESTAMP,8,0,NULLABLE
BUSINESSPERMIT,SSSIDPLACE,42,VARCHAR,30,0,NULLABLE
BUSINESSPERMIT,PHONENUM,43,VARCHAR,30,0,NULLABLE
BUSINESSPERMIT,MAYORSPERMITNUM,44,VARCHAR,10,0,NULLABLE
BUSINESSPERMIT,BPSTATUS,45,VARCHAR,5,0,NULLABLE
BUSINESSPERMIT,DATECHANGED,46,TIMESTAMP,8,0,NULLABLE
BUSINESSPERMIT,DATEEXPIRED,47,TIMESTAMP,8,0,NULLABLE
BUSINESSPERMIT,TRADENAMEFRANCHISE,48,VARCHAR,50,0,NULLABLE
BUSINESSPERMIT,GOVENTITYINCENTIVE,49,VARCHAR,25,0,NULLABLE
BUSINESSPERMIT,NUMOFEMPLOYEES,50,INTEGER,4,0,NULLABLE
BUSINESSPERMIT,NUMOFEMPLOYEESINLGU,51,INTEGER,4,0,NULLABLE
BUSINESSPERMIT,BUSAREA,52,BIGINT/NUMERIC,8,-6,NULLABLE
BUSINESSPERMIT,SUBDIVISIONNAME,53,VARCHAR,50,0,NULLABLE
BUSINESSPERMIT,AMENDMENT,54,VARCHAR,50,0,NULLABLE
BUSINESSPERMIT,EMAIL,55,VARCHAR,30,0,NULLABLE
BUSINESSPERMIT,TREASAPPROVEDATE,56,TIMESTAMP,8,0,NULLABLE
BUSINESSPERMIT,TREASAPPROVEREMARK,57,VARCHAR,1000,0,NULLABLE
BUSINESSPERMIT,EMPMALE,58,INTEGER,4,0,NULLABLE
BUSINESSPERMIT,EMPFEMALE,59,INTEGER,4,0,NULLABLE
BUSINESSPERMIT,MALE,60,INTEGER,4,0,NULLABLE
BUSINESSPERMIT,FEMALE,61,INTEGER,4,0,NULLABLE
BUSINESSPERMITCLEARANCE,BPC_ID,0,INTEGER,4,0,NOT NULL
BUSINESSPERMITCLEARANCE,BP_ID,1,INTEGER,4,0,NULLABLE
BUSINESSPERMITCLEARANCE,BPCLEARANCE_CT,2,INTEGER,4,0,NULLABLE
BUSINESSPERMITCLEARANCE,REMARK,3,VARCHAR,50,0,NULLABLE
BUSINESSPERMITCLEARANCE,COMPLIED_BV,4,SMALLINT,2,0,NULLABLE
BUSINESSPERMITCLEARANCE,USERID,5,VARCHAR,10,0,NULLABLE
BUSINESSPERMITCLEARANCE,TRANSDATE,6,TIMESTAMP,8,0,NULLABLE
BUSINESSPERMITCLEARANCE,DATEISSUED,7,TIMESTAMP,8,0,NULLABLE
BUSINESSPERMITCLEARANCEDETAIL,BPCLRDETAIL_ID,0,INTEGER,4,0,NOT NULL
BUSINESSPERMITCLEARANCEDETAIL,REMARKS,1,VARCHAR,2000,0,NULLABLE
BUSINESSPERMITCLEARANCEDETAIL,BPC_ID,2,INTEGER,4,0,NULLABLE
BUSINESSPERMITCLEARANCEDETAIL,BP_ID,3,INTEGER,4,0,NULLABLE
BUSINESSPERMITCLEARANCEDETAIL,REMARKTYPE,4,VARCHAR,20,0,NULLABLE
BUSINESSPERMITCLEARANCEDETAIL,REMARKNAME,5,VARCHAR,50,0,NULLABLE
BUSINESSPERMITCLEARANCEDETAIL,REMARKDATE,6,TIMESTAMP,8,0,NULLABLE
BUSINESSPERMITCLEARANCEDETAIL,USERID,7,VARCHAR,10,0,NULLABLE
BUSINESSPERMITCLEARANCEDETAIL,TRANSDATE,8,TIMESTAMP,8,0,NULLABLE
BUSINESSPERMITDETAIL,BPDETAIL_ID,0,INTEGER,4,0,NOT NULL
BUSINESSPERMITDETAIL,BP_ID,1,INTEGER,4,0,NULLABLE
BUSINESSPERMITDETAIL,BPCATEGORY_ID,2,INTEGER,4,0,NULLABLE
BUSINESSPERMITDETAIL,GROSSSALES,3,BIGINT/NUMERIC,8,-2,NULLABLE
BUSINESSPERMITDETAIL,TAXDUE,4,BIGINT/NUMERIC,8,-2,NULLABLE
BUSINESSPERMITDETAIL,USERID,5,VARCHAR,10,0,NULLABLE
BUSINESSPERMITDETAIL,TRANSDATE,6,TIMESTAMP,8,0,NULLABLE
BUSINESSPERMITDETAIL,TAXAMOUNT,7,BIGINT/NUMERIC,8,-2,NULLABLE
BUSINESSPERMITDETAIL,NUMUNIT,8,INTEGER,4,0,NULLABLE
BUSINESSPERMITDETAIL,CAPITALINVESTMENT,9,BIGINT/NUMERIC,8,-2,NULLABLE
BUSINESSPERMITDETAIL,TAXABILITY_BV,10,SMALLINT,2,0,NULLABLE
BUSINESSPERMITDETAIL,ENDDATE,11,TIMESTAMP,8,0,NULLABLE
BUSINESSPERMITDETAIL,BUSINESSID,12,VARCHAR,15,0,NULLABLE
BUSINESSPERMITDETAIL,GROSSDECLARED,13,BIGINT/NUMERIC,8,-2,NULLABLE
BUSINESSPERMITDETAIL,GROSSTAXABLE,14,BIGINT/NUMERIC,8,-2,NULLABLE
BUSINESSPERMITDETAIL,STARTDATE,15,TIMESTAMP,8,0,NULLABLE
BUSINESSPERMITDETAIL,OLDTAXDUE,16,BIGINT/NUMERIC,8,-6,NULLABLE
BUSINESSPERMITDETAIL,OLDGROSSTAXABLE,17,BIGINT/NUMERIC,8,-6,NULLABLE
BUSINESSPERMITDETAIL,OLDMAYORSPERMITFEE,18,BIGINT/NUMERIC,8,-6,NULLABLE
BUSINESSPERMITDETAIL,SUBCLASSIFICATION,19,VARCHAR,50,0,NULLABLE
BUSINESSPERMITDETAIL,BPSTATUS,20,VARCHAR,5,0,NULLABLE
BUSINESSPERMITJOURNAL,BPJOURNAL_ID,0,INTEGER,4,0,NOT NULL
BUSINESSPERMITJOURNAL,BP_ID,1,INTEGER,4,0,NULLABLE
BUSINESSPERMITJOURNAL,BPADDON_ID,2,INTEGER,4,0,NULLABLE
BUSINESSPERMITJOURNAL,GROSSINITIAL,3,BIGINT/NUMERIC,8,-2,NULLABLE
BUSINESSPERMITJOURNAL,TAXAMOUNT,4,BIGINT/NUMERIC,8,-2,NULLABLE
BUSINESSPERMITJOURNAL,SURCHARGE,5,BIGINT/NUMERIC,8,-2,NULLABLE
BUSINESSPERMITJOURNAL,INTEREST,6,BIGINT/NUMERIC,8,-2,NULLABLE
BUSINESSPERMITJOURNAL,USERID,7,VARCHAR,10,0,NULLABLE
BUSINESSPERMITJOURNAL,TRANSDATE,8,TIMESTAMP,8,0,NULLABLE
BUSINESSPERMITJOURNAL,BPDETAIL_ID,9,INTEGER,4,0,NULLABLE
BUSINESSPERMITJOURNAL,BUSINESSID,10,VARCHAR,15,0,NULLABLE
BUSINESSPERMITJOURNAL,BPCATEGORY_ID,11,INTEGER,4,0,NULLABLE
BUSINESSPERMITJOURNAL,BPRATES_CT,12,INTEGER,4,0,NULLABLE
BUSINESSPERMITJOURNAL,NUMUNIT,13,INTEGER,4,0,NULLABLE
BUSINESSPERMITJOURNAL,EXEMPT_BV,14,SMALLINT,2,0,NULLABLE
BUSINESSPERMITLESSOR,BPLESSOR_ID,0,INTEGER,4,0,NOT NULL
BUSINESSPERMITLESSOR,BUSINESSID,1,VARCHAR,10,0,NULLABLE
BUSINESSPERMITLESSOR,BPYEAR,2,SMALLINT,2,0,NULLABLE
BUSINESSPERMITLESSOR,LOCAL_TIN,3,VARCHAR,15,0,NULLABLE
BUSINESSPERMITLESSOR,SUBDIVISIONNAME,4,VARCHAR,50,0,NULLABLE
BUSINESSPERMITLESSOR,EMAIL,5,VARCHAR,20,0,NULLABLE
BUSINESSPERMITLESSOR,TELNUM,6,VARCHAR,15,0,NULLABLE
BUSINESSPERMITLESSOR,MONTHLYRENTAL,7,INTEGER,4,-2,NULLABLE
BUSINESSPERMITLESSOR,BP_ID,8,INTEGER,4,0,NULLABLE
BUSINESSPERMITLESSOR,SUBDIVISION,9,VARCHAR,50,0,NULLABLE
BUSINESSPERMITPREVGROSS,BPPREVGROSS_ID,0,INTEGER,4,0,NOT NULL
BUSINESSPERMITPREVGROSS,BPCATEGORY_ID,1,INTEGER,4,0,NULLABLE
BUSINESSPERMITPREVGROSS,BPYEAR,2,INTEGER,4,0,NULLABLE
BUSINESSPERMITPREVGROSS,TAXAMOUNT,3,BIGINT/NUMERIC,8,-2,NULLABLE
BUSINESSPERMITPREVGROSS,BUSINESSID,4,VARCHAR,15,0,NULLABLE
BUSINESSPERMITPREVGROSS,TRANSDATE,5,TIMESTAMP,8,0,NULLABLE
BUSINESSPERMITPROMISSORY,BPP_ID,0,INTEGER,4,0,NOT NULL
BUSINESSPERMITPROMISSORY,BUSINESSID,1,VARCHAR,15,0,NULLABLE
BUSINESSPERMITPROMISSORY,BPYEAR,2,INTEGER,4,0,NULLABLE
BUSINESSPERMITPROMISSORY,INSTALLMENT,3,BIGINT/NUMERIC,8,-2,NULLABLE
BUSINESSPERMITPROMISSORY,DUEDATE,4,TIMESTAMP,8,0,NULLABLE
BUSINESSPERMITPROMISSORY,LOCAL_TIN,5,VARCHAR,13,0,NULLABLE
BUSINESSPERMITPROMISSORY,BPADDON_ID,6,INTEGER,4,0,NULLABLE
BUSINESSPERMITPROMISSORY,BPCATEGORY_ID,7,INTEGER,4,0,NULLABLE
BUSINESSPERMITPROMISSORY,DEBITPOSTINGID,8,VARCHAR,36,0,NULLABLE
BUSINESSPERMITPROMISSORY,ORIGYEAR,9,INTEGER,4,0,NULLABLE
BUSINESSPERMITPROMISSORY,USERID,10,VARCHAR,20,0,NULLABLE
BUSINESSPERMITPROMISSORY,TRANSDATE,11,TIMESTAMP,8,0,NULLABLE
BUSINESSPERMITPROMISSORY,ITAXTYPE_CT,12,CHAR,3,0,NULLABLE
BUSINESSPERMITSTATUS,BPSTATUS_CT,0,INTEGER,4,0,NOT NULL
BUSINESSPERMITSTATUS,BPS_ID,1,CHAR,10,0,NOT NULL
BUSINESSPERMITSTATUS,BUSINESSID,2,VARCHAR,15,0,NULLABLE
BUSINESSPERMITSTATUS,DATESTATUS,3,TIMESTAMP,8,0,NULLABLE
BUSINESSPERMITSTATUS,TAXYEAR,4,INTEGER,4,0,NULLABLE
BUSINESSPERMITSTATUS,TRANSDATE,5,TIMESTAMP,8,0,NULLABLE
BUSINESSPERMITSTATUS,USERID,6,VARCHAR,10,0,NULLABLE
BUSINESSPERMIT_HISTORY,BP_ID,0,INTEGER,4,0,NOT NULL
BUSINESSPERMIT_HISTORY,LOCAL_TIN,1,CHAR,13,0,NULLABLE
BUSINESSPERMIT_HISTORY,RENEWAL_BV,2,SMALLINT,2,0,NULLABLE
BUSINESSPERMIT_HISTORY,BIR,3,VARCHAR,20,0,NULLABLE
BUSINESSPERMIT_HISTORY,BPTYPE,4,VARCHAR,20,0,NULLABLE
BUSINESSPERMIT_HISTORY,BPDESCRIPTION,5,VARCHAR,100,0,NULLABLE
BUSINESSPERMIT_HISTORY,BPBAC,6,VARCHAR,10,0,NULLABLE
BUSINESSPERMIT_HISTORY,ITRRECEIPTNO,7,VARCHAR,20,0,NULLABLE
BUSINESSPERMIT_HISTORY,ITRDATE,8,TIMESTAMP,8,0,NULLABLE
BUSINESSPERMIT_HISTORY,ITRNOFILE_BV,9,TIMESTAMP,8,0,NULLABLE
BUSINESSPERMIT_HISTORY,BPCROSSSALES_BV,10,SMALLINT,2,0,NULLABLE
BUSINESSPERMIT_HISTORY,OTHERBUSINESS,11,VARCHAR,100,0,NULLABLE
BUSINESSPERMIT_HISTORY,APPLICATIONDATE,12,TIMESTAMP,8,0,NULLABLE
BUSINESSPERMIT_HISTORY,CERTIFICATIONDATE,13,TIMESTAMP,8,0,NULLABLE
BUSINESSPERMIT_HISTORY,BPSTREET,14,VARCHAR,50,0,NULLABLE
BUSINESSPERMIT_HISTORY,BPBARANGAY_CT,15,VARCHAR,3,0,NULLABLE
BUSINESSPERMIT_HISTORY,BPMUN_ID,16,INTEGER,4,0,NULLABLE
BUSINESSPERMIT_HISTORY,BPPROV_CT,17,VARCHAR,3,0,NULLABLE
BUSINESSPERMIT_HISTORY,BPYEAR,18,INTEGER,4,0,NULLABLE
BUSINESSPERMIT_HISTORY,BPDATE,19,TIMESTAMP,8,0,NULLABLE
BUSINESSPERMIT_HISTORY,BPGSRYEAR,20,INTEGER,4,0,NULLABLE
BUSINESSPERMIT_HISTORY,BUILDINGNAME_CT,21,INTEGER,4,0,NULLABLE
BUSINESSPERMIT_HISTORY,PROP_ID,22,VARCHAR,36,0,NULLABLE
BUSINESSPERMIT_HISTORY,CODE,23,CHAR,3,0,NULLABLE
BUSINESSPERMIT_HISTORY,BUSINESSID,24,CHAR,15,0,NULLABLE
BUSINESSPERMIT_HISTORY,BUSINESSPLATE,25,CHAR,15,0,NULLABLE
BUSINESSPERMIT_HISTORY,USERID,26,VARCHAR,10,0,NULLABLE
BUSINESSPERMIT_HISTORY,TRANSDATE,27,TIMESTAMP,8,0,NULLABLE
BUSINESSPERMIT_HISTORY,MANAGERLOCAL_TIN,28,CHAR,13,0,NULLABLE
BUSINESSPERMIT_HISTORY,ACRNUM,29,VARCHAR,25,0,NULLABLE
BUSINESSPERMIT_HISTORY,REGNUM,30,VARCHAR,25,0,NULLABLE
BUSINESSPERMIT_HISTORY,SSSIDNUM,31,VARCHAR,25,0,NULLABLE
BUSINESSPERMIT_HISTORY,REGPLACE,32,VARCHAR,30,0,NULLABLE
BUSINESSPERMIT_HISTORY,REGDATE,33,TIMESTAMP,8,0,NULLABLE
BUSINESSPERMIT_HISTORY,SSSIDPLACE,34,VARCHAR,30,0,NULLABLE
BUSINESSPERMIT_HISTORY,SSSIDDATE,35,TIMESTAMP,8,0,NULLABLE
BUSINESSPERMIT_HISTORY,PHONENUM,36,VARCHAR,30,0,NULLABLE
BUSINESSPERMIT_HISTORY,MAYORSPERMITNUM,37,VARCHAR,10,0,NULLABLE
BUSINESSPERMIT_HISTORY,BPSTATUS,38,CHAR,3,0,NULLABLE
BUSINESSPERMIT_HISTORY,DATECHANGED,39,TIMESTAMP,8,0,NULLABLE
BUSINESSPERMIT_HISTORY,DATEEXPIRED,40,TIMESTAMP,8,0,NULLABLE
CASHTICKET,CT_ID,0,INTEGER,4,0,NOT NULL
CASHTICKET,ORTYPE,1,VARCHAR,10,0,NULLABLE
CASHTICKET,QUANTITY,2,INTEGER,4,0,NULLABLE
CASHTICKET,DATEISSUED,3,TIMESTAMP,8,0,NULLABLE
CASHTICKET,REMARK,4,VARCHAR,500,0,NULLABLE
CASHTICKET,TOTALAMOUNT,5,BIGINT/NUMERIC,8,-2,NULLABLE
CASHTICKET,USERID,6,VARCHAR,50,0,NULLABLE
CASHTICKET,TRANSDATE,7,TIMESTAMP,8,0,NULLABLE
CASHTICKET,STATUS,8,CHAR,3,0,NULLABLE
CASHTICKET,DEFECTIVEORQTY,9,INTEGER,4,0,NULLABLE
CASHTICKET,ORB_ID,10,INTEGER,4,0,NULLABLE
CASHTICKET,LOCAL_TIN,11,CHAR,13,0,NULLABLE
CASHTICKET,PAIDBY,12,VARCHAR,150,0,NULLABLE
CATTLEOWNERSHIP,CATOWN_ID,0,INTEGER,4,0,NOT NULL
CATTLEOWNERSHIP,OWNERLOCAL_TIN,1,VARCHAR,13,0,NULLABLE
CATTLEOWNERSHIP,MUNICIPAL_ID,2,INTEGER,4,0,NULLABLE
CATTLEOWNERSHIP,PAYMENT_ID,3,VARCHAR,36,0,NULLABLE
CATTLEOWNERSHIP,CATTLETYPE,4,VARCHAR,20,0,NULLABLE
CATTLEOWNERSHIP,CATTLESEX,5,CHAR,1,0,NULLABLE
CATTLEOWNERSHIP,CATTLEAGE,6,INTEGER,4,0,NULLABLE
CATTLEOWNERSHIP,CATTLEDESCRIPTION,7,VARCHAR,1000,0,NULLABLE
CATTLEOWNERSHIP,USER_ID,8,VARCHAR,20,0,NULLABLE
CATTLEOWNERSHIP,TRANSDATE,9,TIMESTAMP,8,0,NULLABLE
CATTLETRANSFER,CATTRANS_ID,0,INTEGER,4,0,NOT NULL
CATTLETRANSFER,CATOWN_ID,1,INTEGER,4,0,NULLABLE
CATTLETRANSFER,MUNICIPAL_ID,2,INTEGER,4,0,NULLABLE
CATTLETRANSFER,PAYMENT_ID,3,VARCHAR,36,0,NULLABLE
CATTLETRANSFER,OLDOWNERLOCAL_TIN,4,VARCHAR,13,0,NULLABLE
CATTLETRANSFER,NEWOWNERLOCAL_TIN,5,VARCHAR,13,0,NULLABLE
CATTLETRANSFER,PRICE,6,BIGINT/NUMERIC,8,-4,NULLABLE
CATTLETRANSFER,CATTLETYPE,7,VARCHAR,20,0,NULLABLE
CATTLETRANSFER,CATTLESEX,8,CHAR,1,0,NULLABLE
CATTLETRANSFER,CATTLEAGE,9,INTEGER,4,0,NULLABLE
CATTLETRANSFER,CATTLEDESCRIPTION,10,VARCHAR,1000,0,NULLABLE
CATTLETRANSFER,USER_ID,11,VARCHAR,20,0,NULLABLE
CATTLETRANSFER,TRANSDATE,12,TIMESTAMP,8,0,NULLABLE
CERTFEE,PAIDBY,0,VARCHAR,150,0,NULLABLE
CERTFEE,PAYMENTDATE,1,TIMESTAMP,8,0,NULLABLE
CERTFEE,AMOUNTPAID,2,BIGINT/NUMERIC,8,-2,NULLABLE
CERTFEE,RECEIPTNO,3,VARCHAR,30,0,NULLABLE
CERTFEE,SOURCEID,4,INTEGER,4,0,NULLABLE
CERTFEE,AMOUNT,5,BIGINT/NUMERIC,8,-2,NULLABLE
CERTFEE,DESCRIPTION,6,VARCHAR,100,,NULLABLE
COMMUNITYTAXCERTIFICATE,CTC_ID,0,INTEGER,4,0,NOT NULL
COMMUNITYTAXCERTIFICATE,DATEISSUED,1,TIMESTAMP,8,0,NULLABLE
COMMUNITYTAXCERTIFICATE,CTCNO,2,VARCHAR,20,0,NULLABLE
COMMUNITYTAXCERTIFICATE,LOCAL_TIN,3,CHAR,13,0,NULLABLE
COMMUNITYTAXCERTIFICATE,BASICTAXDUE,4,BIGINT/NUMERIC,8,-2,NULLABLE
COMMUNITYTAXCERTIFICATE,BUSTAXAMOUNT,5,BIGINT/NUMERIC,8,-2,NULLABLE
COMMUNITYTAXCERTIFICATE,BUSTAXDUE,6,BIGINT/NUMERIC,8,-2,NULLABLE
COMMUNITYTAXCERTIFICATE,SALTAXAMOUNT,7,BIGINT/NUMERIC,8,-2,NULLABLE
COMMUNITYTAXCERTIFICATE,SALTAXDUE,8,BIGINT/NUMERIC,8,-2,NULLABLE
COMMUNITYTAXCERTIFICATE,RPTAXAMOUNT,9,BIGINT/NUMERIC,8,-2,NULLABLE
COMMUNITYTAXCERTIFICATE,RPTAXDUE,10,BIGINT/NUMERIC,8,-2,NULLABLE
COMMUNITYTAXCERTIFICATE,INTEREST,11,BIGINT/NUMERIC,8,-2,NULLABLE
COMMUNITYTAXCERTIFICATE,TOTALAMOUNTPAID,12,BIGINT/NUMERIC,8,-2,NULLABLE
COMMUNITYTAXCERTIFICATE,TRANSDATE,13,TIMESTAMP,8,0,NULLABLE
COMMUNITYTAXCERTIFICATE,USERID,14,VARCHAR,50,0,NULLABLE
COMMUNITYTAXCERTIFICATE,CTCTYPE,15,VARCHAR,12,0,NULLABLE
COMMUNITYTAXCERTIFICATE,CTCYEAR,16,INTEGER,4,0,NULLABLE
COMMUNITYTAXCERTIFICATE,INUSE_BV,17,SMALLINT,2,0,NULLABLE
COMMUNITYTAXCERTIFICATE,MUNICIPAL_ID,18,INTEGER,4,0,NULLABLE
COMMUNITYTAXCERTIFICATE,DATALASTEDITED,19,INTEGER,4,0,NULLABLE
CTCOTHERLGU,OTHERCTC_ID,0,VARCHAR,15,0,NOT NULL
CTCOTHERLGU,CTCOWNERNAME,1,VARCHAR,50,0,NULLABLE
CTCOTHERLGU,DATEISSUED,2,TIMESTAMP,8,0,NULLABLE
CTCOTHERLGU,CTCNO,3,VARCHAR,20,0,NULLABLE
CTCOTHERLGU,TIN,4,CHAR,13,0,NULLABLE
CTCOTHERLGU,MUNICIPAL_ID,5,INTEGER,4,0,NULLABLE
CTCOTHERLGU,TRANSDATE,6,TIMESTAMP,8,0,NULLABLE
CTCOTHERLGU,DATALASTEDITED,7,INTEGER,4,0,NULLABLE
CTRLETACSEQ,SEQNAME,0,VARCHAR,20,0,NOT NULL
CTRLETACSEQ,MUNICIPAL_ID,1,INTEGER,4,0,NOT NULL
CTRLETACSEQ,SEQVALUE,2,BIGINT/NUMERIC,8,0,NULLABLE
CTRLHOTFIX,CODE,0,INTEGER,4,0,NOT NULL
CTRLHOTFIX,DESCRIPTION,1,VARCHAR,100,0,NULLABLE
CTRLHOTFIX,STATUS,2,VARCHAR,30,0,NULLABLE
CTRLHOTFIX,TRIGGEREVENT,3,VARCHAR,30,0,NULLABLE
CTRLHOTFIX,TRANSDATE,4,TIMESTAMP,8,0,NULLABLE
CTRLHOTFIX,USER_ID,5,VARCHAR,10,0,NULLABLE
CTRLSYSCONFIG,TAG,0,VARCHAR,35,0,NULLABLE
CTRLSYSCONFIG,TAGGROUP,1,VARCHAR,100,0,NULLABLE
CTRLSYSCONFIG,DESCRIPTION,2,VARCHAR,500,0,NULLABLE
CTRLSYSCONFIG,TAGVALUE,3,VARCHAR,500,0,NULLABLE
CTRLSYSCONFIG,USERID,4,VARCHAR,10,0,NULLABLE
CTRLSYSCONFIG,TRANSDATE,5,TIMESTAMP,8,0,NULLABLE
CTRLSYSVAR,MUNICIPAL_ID,0,INTEGER,4,0,NULLABLE
